"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50"
"11" 0 1 0 0 0 0 1 0 0 0 166 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"12" 1 0 0 0 0 0 0 0 0 0 0 145 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"13" 0 1 0 0 0 0 0 0 1 0 0 0 118 1 1 0 1 5 1 0 0 0 0 1 0 0 4 0 0 0 1 1 0 1 3 0 4 0 0 0 0 0 0 0 0 0 1 0 0 1
"14" 0 1 1 0 0 0 0 0 0 0 0 0 0 92 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0
"15" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0
"16" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 34 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2 1 0 0 0 0 0
"17" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 88 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 2 0 0 0 0
"18" 1 1 0 1 0 2 0 0 0 2 0 0 1 0 0 1 0 111 0 0 0 0 1 0 2 0 1 0 0 1 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
"19" 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 2 0 2 126 0 0 0 0 0 0 0 0 0 2 0 2 0 1 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"20" 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 1 0 0 95 0 0 0 1 0 0 0 0 1 0 0 1 0 0 4 0 0 0 1 0 1 0 1 0 0 0 0 1 0 1
"21" 0 3 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 3 0 0
"22" 0 0 0 0 0 0 1 0 0 2 0 0 1 0 0 0 0 0 1 0 0 61 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"23" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 78 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"24" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25" 0 0 0 0 1 0 2 0 0 1 1 0 3 0 0 1 1 0 1 0 0 0 0 0 95 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1
"26" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 56 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0
"27" 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0
"28" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 28 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"29" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 13 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0
"30" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1
"31" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 105 0 0 0 2 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
"32" 0 0 1 0 0 0 1 2 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 181 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"33" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 107 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"34" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 2 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 1 69 3 2 0 0 0 1 0 3 2 0 0 0 0 1 0 1
"35" 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 158 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"36" 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 7 0 0 0 0 1 0 0 0 0 0 1 1 0 0 2 130 1 0 0 0 1 1 0 0 0 0 0 0 0 0
"37" 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 181 0 0 0 0 0 0 0 0 0 1 0 0 1
"38" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 2 1 0 0 1 0 48 0 0 0 0 0 0 0 0 0 2 0 0
"39" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 76 0 1 1 0 0 0 0 0 0 0 0
"40" 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 73 1 2 0 0 0 0 0 2 0 1
"41" 0 0 0 0 1 0 0 0 1 0 0 6 1 1 0 0 0 0 1 0 1 1 1 0 3 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 114 1 0 2 0 2 0 4 0 0
"42" 1 0 0 0 1 0 0 1 1 0 0 2 1 2 0 0 1 0 1 0 2 1 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 1 298 3 0 0 1 0 0 0 0
"43" 0 0 0 0 0 0 1 0 2 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 78 0 0 0 1 0 0 0
"44" 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 30 0 0 0 1 0 0
"45" 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 1 0 4 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 4 0 0 0 0 0 0 1 0 0 69 0 0 1 0 0
"46" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 0 0 0 0
"47" 0 1 0 0 0 0 1 0 0 0 1 0 0 2 1 0 0 3 0 1 0 0 0 0 0 3 1 0 0 0 0 0 0 1 1 0 0 0 0 0 2 1 0 0 0 0 46 1 0 0
"48" 0 2 0 0 2 0 0 1 0 1 0 1 0 0 1 1 1 1 0 2 0 0 0 0 2 0 3 1 1 1 0 1 0 1 1 1 0 0 0 0 0 1 3 2 0 0 0 224 0 1
"49" 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 3 0 0 0 1 1 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 166 0
"50" 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 115
