"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50"
"37" 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 2 1 0 0 2 2 182 0 0 1 1 1 0 0 0 2 0 1 0 0
"38" 0 1 0 1 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 1 0 0 5 1 0 0 3 0 44 0 0 0 1 0 0 0 0 0 1 1 0
"39" 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 1 0 0 74 0 0 0 0 0 0 0 0 0 0 0
"40" 0 0 1 0 2 1 0 0 1 1 0 0 1 0 1 0 0 0 0 2 1 0 0 0 0 1 0 4 0 0 1 5 1 2 2 4 1 5 1 38 0 5 5 0 0 2 0 3 0 0
"41" 0 5 0 0 2 1 1 3 0 0 1 4 1 0 0 0 3 0 0 1 1 1 0 2 1 2 0 2 0 0 1 7 1 0 1 0 0 0 1 1 90 1 0 0 0 3 0 1 1 0
"42" 0 1 0 0 4 1 0 1 1 1 1 2 1 2 2 0 3 4 0 0 8 1 1 2 1 1 0 3 0 0 0 5 1 1 0 2 1 0 1 1 0 263 1 1 0 2 0 1 1 0
"43" 0 1 1 0 0 0 0 0 2 0 1 3 2 5 0 0 2 2 3 1 0 1 0 0 3 2 3 1 1 1 0 3 2 0 0 1 1 0 1 1 1 3 39 1 1 0 2 1 0 0
"44" 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 32 0 0 0 0 0 0
"45" 0 1 0 0 0 0 3 2 0 0 1 0 0 5 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 4 1 0 0 0 2 0 1 0 54 0 0 1 0 0
"46" 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 1 0 1 0 0 0 1 2 0 0 0 0 0 0 56 0 1 0 0
"47" 0 1 0 1 0 2 0 0 0 0 0 1 0 4 1 0 2 1 0 0 0 0 0 0 0 2 0 0 0 0 3 0 1 0 0 1 0 0 0 1 2 2 0 0 1 0 28 0 0 0
"48" 0 1 0 2 1 0 0 0 1 2 1 0 0 0 1 1 2 2 2 2 0 0 0 0 0 2 2 1 0 0 4 4 2 2 1 3 0 1 0 1 2 2 0 1 0 2 1 201 0 0
"49" 0 1 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 3 0 1 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 173 0
"50" 0 0 0 1 0 1 0 1 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 2 3 0 2 3 0 0 2 1 0 0 1 0 0 0 0 2 0 94
